Scientific Name,Class,Order,Family,Trend,Status,Life Span (years),Length (cm),Weight (kg),Is Social,Is Nocturnal,Diet,Mating Behavior,Incubation Period (days),Baby Carrying,Independent Age (days),Africa,Antarctica,Asia,Europe,Oceania,South America,Central America,North America,Cold,Dry/Desert,Polar/Tundra,Temperate,Tropical
Nyctereutes procyonoides,1,8,canidae,1,0,8.5,57.5,6.5,1,1,0,0,65.5,7.0,120.0,0,0,1,1,0,0,0,0,0,0,0,1,0
Macaca mulatta,1,45,cercopithecidae,1,0,30.0,50.0,6.0,1,0,2,1,165.0,1.0,365.0,0,0,1,0,0,0,0,0,0,0,0,1,1
Mustela lutreola,1,8,mustelidae,0,1,9.0,39.1,0.675,0,0,1,1,53.5,4.5,70.0,0,0,1,1,0,0,0,0,1,0,0,1,0
Bassariscus astutus,1,8,procyonidae,1,0,11.5,36.0,0.5,0,1,0,1,52.5,2.5,63.0,0,0,0,0,0,0,0,0,0,1,0,1,1
Pongo abelii,1,45,hominidae,0,1,42.5,52.345801526717565,67.5,0,0,2,1,270.0,1.0,3102.5,0,0,1,0,0,0,0,0,0,0,0,0,1
Canis aureus,1,8,canidae,2,0,12.0,85.0,11.0,1,0,0,0,63.0,5.0,56.0,1,0,1,1,0,0,0,0,1,1,0,1,1
Herpestes ichneumon,1,8,herpestidae,1,0,16.0,54.0,2.5,1,0,1,0,77.0,3.1270718232044197,365.0,1,0,1,1,0,0,0,0,0,1,0,1,1
Uncia uncia,1,8,felidae,0,1,18.0,112.5,41.0,0,0,1,1,97.5,2.5,150.0,0,0,1,0,0,0,0,0,1,0,1,0,0
Ovis orientalis ,1,5,bovidae,0,1,10.0,127.5,90.0,1,0,2,1,210.0,1.5,365.5171232876712,0,0,1,0,0,0,0,0,1,1,0,1,0
Tursiops truncatus,1,5,delphinidae,1,0,45.0,300.0,400.0,1,0,1,1,360.0,1.0,570.0,1,0,1,1,1,0,0,0,0,0,0,1,1
Arctictis binturong,1,8,viverridae,0,1,21.5,77.5,11.5,0,1,2,0,91.0,4.0,49.0,0,0,1,0,0,0,0,0,0,0,0,1,1
Equus ferus,1,39,equidae,2,1,22.5,200.0,250.0,1,0,2,1,360.75,1.0,210.0,0,0,1,0,0,0,0,0,1,1,0,1,0
Echinops telfairi,1,1,tenrecidae,1,0,12.0,15.0,0.2,0,1,0,1,49.0,5.5,30.0,1,0,0,0,0,0,0,0,0,1,0,0,1
Cebus capucinus,1,45,cebidae,0,0,42.5,39.4,3.0,1,0,0,1,165.0,1.0,270.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Perameles gunnii,1,38,peramelidae,0,1,2.5,31.0,0.5,0,1,0,1,12.0,2.5,86.0,0,0,0,0,1,0,0,0,0,0,0,1,0
Leopardus geoffroyi,1,8,felidae,1,0,14.0,60.0,3.5,0,1,1,1,72.5,2.5,240.0,0,0,0,0,0,0,0,0,0,1,0,1,0
Rucervus duvaucelii ,1,5,cervidae,0,1,21.5,172.5,205.0,1,0,2,1,245.0,1.0,210.0,0,0,1,0,0,0,0,0,0,1,0,1,1
Trichosurus vulpecula,1,21,phalangeridae,0,0,14.0,45.0,2.5,0,1,2,1,17.0,1.0,240.0,0,0,0,0,1,0,0,0,0,1,0,1,1
Mustela frenata,1,8,mustelidae,1,0,8.0,35.0,0.265,0,1,1,1,280.0,6.0,36.0,0,0,0,0,0,0,0,0,1,1,0,1,1
Hapalemur aureus,1,45,lemuridae,0,1,17.5,36.5,1.0,1,0,2,0,138.0,1.0,1095.0,1,0,0,0,0,0,0,0,0,0,0,1,1
Bassaricyon neblina,1,8,procyonidae,0,0,22.5,35.5,0.9,0,1,1,1,122.66,1.0,206.28662420382165,0,0,0,0,0,0,0,0,0,0,0,1,1
Aonyx cinerea,1,8,mustelidae,0,1,13.5,53.0,62.73570161290323,1,0,1,0,60.0,3.5,98.0,0,0,1,1,0,0,0,0,0,0,0,1,1
Phodopus campbelli,1,49,cricetidae,1,0,2.0,30.529844961240308,0.023,0,1,2,1,44.67741935483871,8.0,17.0,0,0,1,0,0,0,0,0,1,1,0,0,0
Cerdocyon thous,1,8,canidae,1,0,11.0,65.0,6.5,1,1,0,0,55.5,4.0,90.0,0,0,0,0,0,0,0,0,0,1,0,1,1
Smutsia gigantea,1,41,manidae,0,1,20.0,132.5,33.0,0,1,3,1,140.0,1.0,105.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Cynocephalus volans,1,19,cynocephalidae,1,0,17.0,39.0,1.0,0,1,2,1,60.0,1.0,180.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Chrysocyon brachyurus,1,8,canidae,1,0,14.0,100.0,23.0,0,1,0,0,62.5,4.0,365.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Ateles marginatus,1,45,atelidae,0,1,20.0,42.5,5.0,1,0,2,1,216.0,1.0,497.5637254901961,0,0,0,0,0,0,0,0,0,0,0,0,1
Taurotragus oryx,1,5,bovidae,1,0,20.0,272.5,621.0,1,0,2,1,255.0,1.0,730.0,1,0,0,0,0,0,0,0,0,1,0,1,1
Equus quagga,1,39,equidae,1,0,24.5,200.0,280.0,1,0,2,1,393.0,1.0,730.0,1,0,0,0,0,0,0,0,0,0,0,1,1
Litocranius walleri,1,5,bovidae,0,0,10.5,150.0,40.0,1,0,2,1,165.0,1.0,365.0,1,0,0,0,0,0,0,0,0,1,0,1,1
Ornithorhynchus anatinus,1,31,ornithorhynchidae,0,0,16.0,46.5,1.0,0,1,1,1,10.0,1.5,135.0,0,0,0,0,1,0,0,0,0,0,0,1,0
Ovis canadensis,1,5,bovidae,1,0,11.5,170.0,88.5,1,0,2,1,165.0,1.5,150.0,0,0,0,0,0,0,0,0,1,1,1,1,0
Bos mutus,1,5,bovidae,0,1,25.0,250.0,153.0,1,0,2,1,263.5,1.0,365.0,0,0,1,0,0,0,0,0,1,0,0,1,0
Canis lycaon,1,8,canidae,1,1,7.0,125.5,26.5,1,1,1,0,60.0,5.5,259.0,0,0,0,0,0,0,0,0,1,0,1,1,0
Equus africanus,1,39,equidae,0,1,37.5,200.0,252.5,1,0,2,1,1.0,1.0,679.7222222222222,1,0,0,0,0,0,0,0,0,1,0,0,0
Lontra canadensis,1,8,mustelidae,1,0,19.5,88.0,7.5,1,0,1,1,60.0,3.5,90.0,0,0,0,0,0,0,0,0,1,0,1,1,0
Herpestes javanicus,1,8,herpestidae,1,0,6.0,33.0,0.0,0,0,0,1,49.0,3.0,206.28662420382165,0,0,1,0,0,0,0,0,0,1,0,1,1
Hydrurga leptonyx,1,8,phocidae,1,0,26.0,250.0,400.0,0,0,1,1,255.0,1.0,30.0,1,1,0,0,1,0,0,0,1,0,1,0,0
Vicugna pacos,1,5,camelidae,1,0,12.5,172.5,60.0,1,0,2,1,293.5,1.0,180.0,1,1,1,1,1,1,1,1,0,1,1,0,1
Bradypus tridactylus,1,43,bradypodidae,1,0,20.142857142857142,60.0,4.5,0,0,2,1,180.0,1.0,379.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,1
Ursus maritimus,1,8,ursidae,1,1,27.5,150.0,475.0,0,0,1,1,270.0,2.5,912.5,0,0,1,1,0,0,0,0,0,0,1,0,0
Canis dingo,1,8,canidae,1,0,10.0,135.5,16.5,1,0,0,0,63.0,4.5,56.0,0,0,0,0,1,0,0,0,0,1,0,1,1
Carlito syrichta,1,45,tarsiidae,0,0,16.0,52.345801526717565,0.125,1,1,3,0,180.0,1.0,51.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Hippotragus niger,1,5,bovidae,1,0,17.5,222.5,227.5,0,1,2,1,270.0,1.0,180.0,1,0,0,0,0,0,0,0,0,1,0,1,1
Vulpes bengalensis,1,8,canidae,0,0,10.0,50.0,3.5,1,0,0,0,55.0,4.5,135.0,0,0,1,0,0,0,0,0,0,1,0,1,1
Equus africanus asinus,1,39,equidae,1,0,31.0,229.42105263157896,280.0,1,0,2,1,375.0,1.0,150.0,1,1,1,1,1,1,1,1,1,1,0,1,1
Prionailurus viverrinus,1,8,felidae,0,1,12.0,67.5,10.5,0,1,1,1,65.0,2.5,300.0,0,0,1,0,0,0,0,0,0,0,0,1,1
Mus musculus,1,49,muridae,1,0,9.0,8.5,0.0175,0,1,0,1,20.0,5.5,21.0,1,0,1,1,1,0,0,0,1,1,1,1,1
Equus quagga quagga,1,39,equidae,1,1,30.0,257.0,275.0,1,0,2,1,360.75,1.0,679.7222222222222,1,1,1,1,1,1,1,1,0,1,0,1,1
Pseudocheirus peregrinus,1,21,pseudocheiridae,1,0,6.5,30.0,9.722638297872338,0,1,2,0,120.0,2.5,180.0,0,0,0,0,1,0,0,0,0,1,0,1,1
Sylvicapra grimmia,1,5,bovidae,0,0,11.0,100.0,18.5,1,1,0,0,165.0,1.5,60.0,1,0,0,0,0,0,0,0,0,0,0,1,1
Meles meles,1,8,mustelidae,1,0,11.0,73.0,11.0,1,1,0,1,315.0,3.5,270.0,1,0,1,1,0,0,0,0,1,1,0,1,0
Aonyx capensis,1,8,mustelidae,0,0,12.5,84.0,13.0,0,0,1,1,63.0,3.0,52.5,1,0,0,0,0,0,0,0,0,1,0,1,1
Neofelis nebulosa,1,8,felidae,0,1,14.0,88.0,17.0,0,1,1,1,90.0,3.0,270.0,0,0,1,0,0,0,0,0,0,0,0,1,1
Eutamias sibiricus,1,49,sciuridae,1,0,6.0,21.5,0.1,0,0,0,1,31.5,5.5,56.0,0,0,1,1,0,0,0,0,1,0,1,1,0
Otocolobus manul,1,8,felidae,0,0,9.5,55.5,3.0,0,0,1,1,66.5,4.5,135.0,0,0,1,0,0,0,0,0,1,1,1,1,0
Sciurus aberti,1,49,sciuridae,1,0,7.0,52.0,0.7555,1,0,2,1,43.0,3.0,70.0,0,0,0,0,0,0,0,0,1,1,0,1,0
Phoca largha,1,8,phocidae,1,0,35.0,150.0,95.0,0,0,1,0,240.0,1.0,21.0,0,0,1,0,0,0,0,0,1,0,0,1,0
Erinaceus europaeus,1,22,erinaceidae,1,0,8.0,24.5,0.5,0,1,0,1,35.0,5.0,35.0,0,0,1,1,0,0,0,0,1,0,0,1,0
Macropus fuliginosus,1,21,macropodidae,2,0,15.0,55.0,41.0,1,0,2,1,30.0,1.0,510.0,0,0,0,0,1,0,0,0,0,0,0,1,1
Glaucomys volans,1,49,sciuridae,1,0,7.5,23.25,0.0635,1,1,0,1,40.0,2.5,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mustela nigripes,1,8,mustelidae,0,1,6.0,39.5,0.4505,0,1,1,1,40.0,3.5,206.28662420382165,0,0,0,0,0,0,0,0,1,1,0,1,0
Rousettus aegyptiacus,1,11,pteropodidae,1,0,23.5,15.5,0.3639523809523809,1,1,2,1,105.0,1.5,270.0,1,0,1,1,0,0,0,0,0,1,0,1,1
Vulpes velox,1,8,canidae,1,0,8.5,79.0,2.5,1,1,0,0,51.0,4.5,206.28662420382165,0,0,0,0,0,0,0,0,0,0,0,1,0
Nasua narica,1,8,procyonidae,0,0,14.0,63.0,7.0,1,0,0,1,77.0,4.5,120.0,0,0,0,0,0,0,0,0,0,1,0,1,1
Equus zebra,1,39,equidae,1,1,25.0,200.0,288.0,1,0,2,1,1.0,1.0,750.0,1,0,0,0,0,0,0,0,0,1,0,1,0
Papio hamadryas,1,45,cercopithecidae,2,0,37.0,60.0,20.0,1,0,0,1,171.5,1.0,730.0,1,0,1,0,0,0,0,0,0,1,0,1,1
Pteropus alecto,1,11,pteropodidae,1,0,17.5,17.2,0.75,1,1,2,1,133.23684210526315,1.0,150.0,0,0,1,0,1,0,0,0,0,1,0,0,1
Microtus pennsylvanicus,1,49,cricetidae,1,0,3.0,17.15,0.049,0,1,2,1,20.5,6.0,13.0,0,0,0,0,0,0,0,0,1,1,1,1,0
Odocoileus hemionus,1,5,cervidae,1,0,15.5,150.0,96.5,1,0,2,1,195.0,1.5,365.0,0,0,0,0,0,0,0,0,1,1,0,1,0
Nanger granti,1,5,bovidae,0,0,13.0,153.0,57.5,1,0,2,1,189.0,1.0,180.0,1,0,0,0,0,0,0,0,0,1,0,0,1
Equus hemionus,1,39,equidae,1,0,20.0,200.0,245.0,1,0,2,1,330.0,1.0,547.5,0,0,1,0,0,0,0,0,1,1,0,1,0
Paradoxurus hermaphroditus,1,8,viverridae,0,0,19.5,53.5,3.5,0,1,0,1,60.0,3.5,90.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Lasiorhinus krefftii,1,21,vombatidae,1,1,25.0,90.0,31.0,0,1,2,0,32.53947368421053,1.0,360.0,0,0,0,0,1,0,0,0,0,1,0,1,0
Dendrolagus goodfellowi,1,21,macropodidae,0,1,11.0,68.0,7.0,0,1,2,1,29.5,1.0,360.0,0,0,1,0,1,0,0,0,0,0,0,1,1
Bos gaurus,1,5,bovidae,0,1,26.0,290.0,325.5,1,0,2,1,275.0,1.0,270.0,0,0,1,0,0,0,0,0,0,1,0,1,1
Burramys parvus,1,21,burramyidae,0,1,5.5,11.5,0.045,1,1,0,1,15.0,3.5,70.0,0,0,0,0,1,0,0,0,0,0,0,1,0
Lutrogale perspicillata,1,8,mustelidae,0,1,12.0,61.5,9.0,1,1,0,0,61.0,3.0,150.0,0,0,1,0,0,0,0,0,0,0,0,1,1
Caracal aurata,1,8,felidae,0,1,15.0,81.0,10.5,0,1,1,1,76.5,1.5,42.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Lontra felina,1,8,mustelidae,0,1,14.0,98.0,4.0,0,0,1,0,62.5,3.0,300.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Lepus arcticus,1,28,leporidae,1,0,5.5,56.5,3.5,0,1,2,1,50.0,5.0,59.5,0,0,0,0,0,0,0,0,0,0,1,0,0
Leontopithecus rosalia,1,45,callitrichidae,1,1,20.0,20.5,0.6,1,0,0,0,132.5,2.0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Myocastor coypus,1,49,echimyidae,0,0,8.0,50.0,6.5,1,1,2,1,133.0,4.5,52.5,0,0,1,0,0,0,0,0,0,1,0,1,1
Arctocephalus pusillus,1,8,otariidae,2,0,20.0,175.0,205.0,1,0,1,1,330.0,1.0,150.0,1,0,0,0,1,0,0,0,0,0,0,1,0
Galago senegalensis,1,45,galagidae,1,0,8.5,16.5,0.20600000000000002,1,1,0,1,115.0,1.2348484848484849,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Atelerix frontalis,1,22,erinaceidae,1,0,5.0,20.0,0.3525,0,1,0,0,35.0,6.0,42.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Pan paniscus,1,45,hominidae,0,1,42.5,76.5,45.0,1,0,2,1,240.0,1.0,497.5637254901961,1,0,0,0,0,0,0,0,0,0,0,0,1
Hylobates lar,1,45,hylobatidae,0,1,37.0,47.5,5.0,1,0,2,0,225.0,1.0,540.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Rangifer tarandus,1,5,cervidae,0,1,17.5,188.0,131.0,0,0,2,1,225.0,1.0,30.0,0,1,1,1,0,0,0,0,1,0,1,0,0
Procyon lotor,1,8,procyonidae,2,0,11.0,55.0,8.0,0,1,0,1,60.0,4.5,70.0,0,0,1,1,0,0,0,0,1,1,0,1,1
Spermophilus parryii,1,49,sciuridae,1,0,8.5,23.0,0.425,1,0,0,1,31.5,14.0,45.5,0,0,1,0,0,0,0,0,1,0,1,0,0
Ovis ammon,1,5,bovidae,0,0,11.5,168.0,185.5,1,0,2,1,165.0,1.5,120.0,0,0,1,0,0,0,0,0,1,1,1,0,0
Neophoca cinerea,1,8,otariidae,0,1,14.0,150.0,180.0,0,0,1,1,330.0,1.0,495.0,0,0,0,0,1,0,0,0,0,0,0,1,0
Marmota flaviventris,1,49,sciuridae,1,0,14.0,58.5,3.0,1,0,2,1,30.0,5.5,35.0,0,0,0,0,0,0,0,0,1,1,0,1,0
Tarsipes rostratus,1,21,tarsipedidae,1,0,1.5,7.5,0.0115,1,1,2,1,28.0,3.0,77.0,0,0,0,0,1,0,0,0,0,1,0,1,0
Otocyon megalotis,1,8,canidae,1,0,9.5,56.0,3.0,1,1,1,0,65.0,3.5,165.0,1,0,0,0,0,0,0,0,0,1,0,0,1
Sciurus granatensis,1,49,sciuridae,1,0,8.5,42.5,0.374,0,0,2,1,60.0,1.5,61.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Dasyurus hallucatus,1,18,dasyuridae,0,1,2.0,30.95,0.735,0,1,1,1,23.0,6.5,120.0,0,0,0,0,1,0,0,0,0,1,0,1,1
Camelus bactrianus,1,5,camelidae,1,1,35.0,287.5,150.5,1,0,0,1,390.0,1.5,1460.0,0,0,1,0,0,0,0,0,0,1,0,1,0
Canis mesomelas,1,8,canidae,1,0,11.0,74.0,9.5,1,1,0,0,62.5,4.5,210.0,1,0,0,0,0,0,0,0,0,1,0,1,1
Procavia capensis,1,27,procaviidae,1,0,12.0,49.0,3.5,1,0,0,1,223.5,3.5,90.0,1,0,1,0,0,0,0,0,0,1,0,1,1
Felis chaus,1,8,felidae,0,0,15.0,67.5,9.0,0,0,1,1,64.5,2.5,255.0,1,0,1,0,0,0,0,0,0,1,0,1,1
Cynictis penicillata,1,8,herpestidae,1,0,15.0,28.0,0.625,1,0,1,1,49.5,3.0,300.0,1,0,0,0,0,0,0,0,0,1,0,1,0
Tachyglossus aculeatus,1,31,tachyglossidae,1,0,40.0,37.5,4.5,0,1,1,1,23.0,1.0,365.0,0,0,1,0,1,0,0,0,0,1,0,1,1
Cercopithecus kandti,1,45,cercopithecidae,0,1,19.0,52.345801526717565,5.0,1,0,2,1,150.0,1.0,730.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Daubentonia madagascariensis,1,45,daubentoniidae,0,1,23.0,35.0,2.0,0,1,0,1,150.0,1.0,730.0,1,0,0,0,0,0,0,0,0,0,0,1,1
Catopuma temminckii,1,8,felidae,0,0,20.0,85.5,12.5,0,0,1,1,81.0,2.0,315.0,0,0,1,0,0,0,0,0,0,0,0,1,1
Balaenoptera musculus,1,5,balaenopteridae,2,1,55.0,2750.0,130000.0,0,0,1,0,1.0,1.0,240.0,1,1,1,1,1,0,0,0,1,0,1,1,1
Leopardus pajeros,1,8,felidae,0,0,12.5,60.5,5.0,0,1,1,1,82.5,2.0,206.28662420382165,0,0,0,0,0,0,0,0,0,1,1,1,1
Apodemus sylvaticus,1,49,muridae,1,0,2.5,10.5,0.02,1,1,0,1,23.5,5.5,21.0,1,0,1,1,0,0,0,0,1,1,1,1,0
Inia geoffrensis,1,5,iniidae,1,1,30.0,200.0,130.0,0,0,1,1,330.0,1.0,912.5,0,0,0,0,0,0,0,0,0,0,0,0,1
Papio anubis,1,45,cercopithecidae,2,0,27.5,52.345801526717565,9.576017857142858,1,0,0,1,187.0,1.0,240.0,1,0,0,0,0,0,0,0,0,1,0,0,1
Choloepus didactylus,1,43,megalonychidae,1,0,30.0,66.0,6.0,0,1,2,1,180.0,1.0,365.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bubalus mindorensis,1,5,bovidae,0,1,22.5,200.0,240.0,0,1,2,1,300.0,1.0,1095.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Pteronura brasiliensis,1,8,mustelidae,0,1,13.5,100.0,27.0,1,0,1,0,67.5,3.0,105.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Callospermophilus lateralis,1,49,sciuridae,1,0,6.0,26.5,0.257,0,0,0,1,29.5,5.0,29.0,0,0,0,0,0,0,0,0,1,1,0,1,0
Gymnobelideus leadbeateri,1,21,petauridae,0,1,8.0,15.5,0.135,1,1,0,0,20.0,1.5,375.0,0,0,0,0,1,0,0,0,0,0,0,1,0
Papio cynocephalus,1,45,cercopithecidae,1,0,25.0,66.0,29.0,1,0,2,1,178.0,1.0,365.0,1,0,0,0,0,0,0,0,0,1,0,1,1
Petrogale penicillata,1,21,macropodidae,0,1,7.5,55.0,7.0,1,1,2,1,32.53947368421053,1.0,270.0,0,0,0,0,1,0,0,0,0,1,0,1,0
Macropus giganteus,1,21,macropodidae,1,0,13.5,163.0,41.5,1,1,2,1,36.0,1.0,540.0,0,0,0,0,1,0,0,0,0,1,0,1,1
Mesocricetus auratus,1,49,cricetidae,0,1,3.0,15.5,0.1125,0,1,0,1,16.0,10.0,20.0,0,0,1,0,0,0,0,0,0,1,0,0,0
Vulpes macrotis,1,8,canidae,0,0,8.5,49.5,1.5,1,1,0,0,52.0,4.0,165.0,0,0,0,0,0,0,0,0,0,1,0,1,1
Arctocephalus forsteri,1,8,otariidae,2,0,13.5,150.0,105.0,1,0,1,1,270.0,1.0,285.0,0,0,0,0,1,0,0,0,0,0,0,1,0
Poliocitellus franklinii,1,49,sciuridae,0,0,3.0,38.5,0.635,1,0,0,1,28.0,7.5,40.0,0,0,0,0,0,0,0,0,1,1,0,1,0
Mephitis mephitis,1,8,mephitidae,1,0,5.5,60.5,3.0,0,1,0,1,68.0,6.0,45.5,0,0,0,0,0,0,0,0,1,1,0,1,0
Ateles paniscus,1,45,atelidae,0,1,40.0,55.0,8.5,1,0,2,1,229.0,4.0,495.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tragelaphus eurycerus,1,5,bovidae,0,0,19.0,250.0,277.5,0,1,2,1,270.0,1.0,180.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Enhydra lutris,1,8,mustelidae,0,1,21.0,100.0,29.5,1,0,1,1,1.0,1.0,210.0,0,0,1,0,0,0,0,0,0,0,0,1,0
Prionailurus bengalensis,1,8,felidae,1,0,12.0,52.5,1.5,0,1,1,1,67.5,3.1270718232044197,240.0,0,0,1,0,0,0,0,0,1,1,0,1,1
Cricetus cricetus,1,49,cricetidae,0,0,7.862595419847328,27.5,0.34,0,0,0,1,19.0,9.0,21.0,0,0,1,1,0,0,0,0,0,0,0,1,0
Symphalangus syndactylus,1,45,hylobatidae,0,1,27.5,52.345801526717565,12.0,1,0,2,0,230.0,1.0,2190.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Sminthopsis crassicaudata,1,18,dasyuridae,1,0,1.0,7.5,0.015,0,1,3,1,14.5,7.0,70.0,0,0,0,0,1,0,0,0,0,1,0,1,0
Scalopus aquaticus,1,22,talpidae,1,0,36.0,14.0,0.086,0,0,1,0,45.0,3.5,28.0,0,0,0,0,0,0,0,0,1,0,0,1,0
Pongo pygmaeus,1,45,hominidae,0,1,52.5,100.0,65.0,0,0,2,1,270.0,1.0,3650.0,0,0,1,0,0,0,0,0,0,0,0,0,1
Lemmus lemmus,1,49,cricetidae,1,0,2.0,12.5,0.075,0,1,2,1,19.5,9.0,15.0,0,0,1,1,0,0,0,0,1,0,1,0,0
Lycaon pictus,1,8,canidae,0,1,10.5,91.5,27.0,1,0,1,0,71.0,11.0,35.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Eulemur flavifrons,1,45,lemuridae,0,1,22.5,42.0,1.5,1,0,2,1,124.5,1.5,165.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Myodes glareolus,1,49,cricetidae,1,0,2.0,10.2,0.0255,1,1,2,1,20.5,3.5,22.5,0,0,1,1,0,0,0,0,1,0,0,1,0
Pusa caspica,1,8,phocidae,1,1,42.5,100.0,68.0,1,0,1,0,330.0,1.0,30.0,0,0,1,0,0,0,0,0,0,0,0,1,0
Mandrillus sphinx,1,45,cercopithecidae,1,1,32.5,75.0,23.5,1,0,0,1,180.0,1.0,270.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Potorous gilbertii,1,21,potoroidae,0,1,9.5,27.0,0.4505,1,1,2,1,32.53947368421053,1.423913043478261,180.0,0,0,0,0,1,0,0,0,0,0,0,1,0
Peromyscus leucopus,1,49,cricetidae,1,0,2.0,9.5,0.025,0,1,0,1,25.0,4.658914728682171,21.0,0,0,0,0,0,0,0,0,1,1,0,1,1
Glaucomys sabrinus,1,49,sciuridae,1,0,8.5,31.0,0.1075,1,1,2,1,39.5,3.0,90.0,0,0,0,0,0,0,0,0,1,0,1,1,0
Odobenus rosmarus,1,8,odobenidae,1,1,35.0,295.0,425.5,1,0,1,1,450.0,1.0,912.5,0,0,1,1,0,0,0,0,1,0,1,0,0
Cacajao calvus,1,45,pitheciidae,0,1,22.5,24.0,2.5,1,0,2,0,180.0,1.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Viverricula indica,1,8,viverridae,1,0,8.5,55.5,3.0,0,1,0,1,122.66,3.5,206.28662420382165,0,0,1,0,0,0,0,0,0,0,0,0,1
Erethizon dorsatum,1,49,erethizontidae,1,0,18.0,75.0,10.5,0,1,2,1,210.0,1.0,150.0,0,0,0,0,0,0,0,0,1,1,1,1,0
Choeropsis liberiensis,1,5,hippopotamidae,0,1,40.0,162.5,227.5,0,1,2,0,197.0,1.0,210.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Hydrochoerus hydrochaeris,1,49,caviidae,1,0,9.0,120.0,50.5,1,0,2,1,150.0,5.0,365.0,0,0,0,0,0,0,0,0,0,1,0,1,1
Suncus etruscus,1,22,soricidae,1,0,2.0,4.0,0.0015,0,1,1,0,27.5,4.0,24.5,1,0,1,1,0,0,0,0,0,0,0,1,1
Hippopotamus amphibius,1,5,hippopotamidae,0,1,55.0,250.0,2500.0,1,1,2,1,240.0,1.0,540.0,1,0,0,0,0,0,0,0,0,1,0,1,1
Dipodomys deserti,1,49,heteromyidae,1,0,6.5,33.65,0.1155,0,1,2,1,30.5,3.5,21.0,0,0,0,0,0,0,0,0,0,1,0,0,0
Crossarchus obscurus,1,8,herpestidae,1,0,9.5,37.5,0.5,1,0,0,1,56.0,3.0,21.0,1,0,0,0,0,0,0,0,0,0,0,0,1
Phascolarctos cinereus,1,21,phascolarctidae,0,1,15.0,50.6360465116279,9.5,0,1,2,1,35.0,1.0,365.0,0,0,0,0,1,0,0,0,0,1,0,1,1
Bison bison,1,5,bovidae,1,0,27.5,250.0,659.0,1,0,2,1,285.0,1.0,365.0,0,0,0,0,0,0,0,0,1,1,0,1,0
Rhinopithecus avunculus,1,45,cercopithecidae,0,1,24.5,58.0,11.0,1,0,2,1,200.0,1.5,497.5637254901961,0,0,1,0,0,0,0,0,0,0,0,1,0
Spilogale putorius,1,8,mephitidae,0,1,10.0,25.0,0.6825,1,1,0,1,57.5,5.5,60.0,0,0,0,0,0,0,0,0,1,0,0,1,0
Leptonychotes weddellii,1,8,phocidae,1,0,30.0,250.0,500.0,1,1,1,1,285.0,1.0,42.0,1,1,0,0,1,0,0,0,1,0,1,0,0
Ammotragus lervia,1,5,bovidae,0,1,15.0,160.0,90.0,1,0,2,1,160.0,1.5,42.0,1,0,0,0,0,0,0,0,1,1,0,1,0
Ateles hybridus,1,45,atelidae,0,1,18.5,50.0,8.0,1,0,2,1,229.0,1.0,480.0,0,0,0,0,0,0,0,0,0,1,0,0,1
Bubalus arnee,1,5,bovidae,0,1,18.5,270.0,950.0,1,1,2,1,330.0,1.0,547.5,0,0,1,0,0,0,0,0,0,1,0,1,1
Eira barbara,1,8,mustelidae,0,0,18.0,63.5,4.5,0,0,0,1,65.0,2.0,300.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Potos flavus,1,8,procyonidae,0,0,30.0,50.0,2.5,1,1,2,1,109.0,1.5,240.0,0,0,0,0,0,0,0,0,0,0,0,0,1
Marmota monax,1,49,sciuridae,1,0,6.5,52.5,3.0,0,0,2,1,31.5,5.0,60.0,0,0,0,0,0,0,0,0,1,1,1,1,0
Rhinoceros unicornis,1,39,rhinocerotidae,2,1,45.0,345.0,1500.0,0,1,2,1,480.0,1.0,1095.0,0,0,1,0,0,0,0,0,0,1,0,1,1
Tapirus terrestris,1,39,tapiridae,0,1,32.5,150.0,235.0,0,1,2,1,387.0,1.0,540.0,0,0,0,0,0,0,0,0,0,0,0,0,1
